,word,sentence,title,url,identifier
127,digiti," Once digitized, patrons with print disabilities can access the materials and some are selected to be accessible via Controlled Digital Lending and for machine learning research",Internet Archive Can Provide a New Home for your Beloved Books & Media: Details on Making a Physical Donation,https://blog.archive.org/2021/08/,172
128,digiti," However, as more information is born-digital, digitized, or digital-first, libraries must build new policy, legal and public understandings about how advances in technology impact our preservation, community, and collection development practices","Why CDL Now? Digital Libraries Past, Present & Future",https://blog.archive.org/2021/07/,174
129,scan,"  Now, however, thanks to preservation and scanning by libraries at the University of Illinois at Urbana-Champaign and elsewhere, thousands of those forgotten novels are available at the Internet Archive",Forgotten Novels of the 19th Century,https://blog.archive.org/2021/07/,178
130,digiti," To save the collection, JWU Denver donated 33,000 books—primarily from its culinary and hospitality programs—to the Internet Archive to be preserved, digitized and many will be lent  digitally","Cooking Up a New Home for 33,000 Culinary and Hospitality Books",https://blog.archive.org/2021/06/,183
131,scan, The 45 pallets were transported to the Internet Archive where they will be preserved and queued for scanning,"Cooking Up a New Home for 33,000 Culinary and Hospitality Books",https://blog.archive.org/2021/06/,183
132,digiti,"” *** If you have a collection that you would like to make available to all, the Internet Archive would be happy to preserve and digitize your materials: Check out our help center article for more information about donating physical items to the Internet Archive","Cooking Up a New Home for 33,000 Culinary and Hospitality Books",https://blog.archive.org/2021/06/,183
133,digiti," In doing so, they join a host of libraries and library associations in asserting the right of libraries to own, digitize and lend materials online",International Federation of Library Associations (IFLA) backs Controlled Digital Lending,https://blog.archive.org/2021/06/,184
134,digiti," As many libraries remain closed across the globe, millions of digitized books are still available for free to be borrowed by learn-at-home students and readers everywhere",International Federation of Library Associations (IFLA) backs Controlled Digital Lending,https://blog.archive.org/2021/06/,184
135,digiti," The Internet Archive has been a DPLA content provider since 2015, primarily contributing content from our many print digitizing partnerships",Community Webs joins the Digital Public Library of America,https://blog.archive.org/2021/06/,185
136,digiti," Some public libraries who are a part of the Community Webs program are also members of local or statewide DPLA content hubs, and already have digitized content available in DPLA",Community Webs joins the Digital Public Library of America,https://blog.archive.org/2021/06/,185
137,digiti,The partnership between DPLA and Community Webs will ensure that archived web and born-digital collections are accessible alongside similar digitized materials for seamless discovery and access for uses,Community Webs joins the Digital Public Library of America,https://blog.archive.org/2021/06/,185
138,digiti,"Access to additional Internet Archive non-profit services, such as digitization and digital preservation, either for free (as funding allows) or at or below actual cost","Community Webs Seeks Applicants from the US, Canada and Around the World",https://blog.archive.org/2021/06/,189
139,digiti, The collection was recently donated by the Hamilton Public Library (HPL) in Ontario to the Internet Archive for digitization,Behind the Curtain of the Hamilton Public Library Theater Book Donation,https://blog.archive.org/2021/05/,192
140,digiti," For HPL, it made more sense to donate to the Internet Archive, which could take a physical copy of a book, digitize it, and put it online for interested readers no matter their location",Behind the Curtain of the Hamilton Public Library Theater Book Donation,https://blog.archive.org/2021/05/,192
141,digiti," After the books are digitized, the print copies will be put in long-term storage out of circulation, and the digital books will be made available through controlled digital lending",Behind the Curtain of the Hamilton Public Library Theater Book Donation,https://blog.archive.org/2021/05/,192
142,digiti,"  Although there was a time when physically holding everything was the way to ensure long term preservation, Johnston encourages others to look at the opportunity of partnering with the Internet Archive to digitize materials",Behind the Curtain of the Hamilton Public Library Theater Book Donation,https://blog.archive.org/2021/05/,192
143,digiti,"” *** If you have a collection that you would like to make available to all, the Internet Archive would be happy to preserve and digitize your materials: Check out our help center article for more information about donating physical items to the Internet Archive",Behind the Curtain of the Hamilton Public Library Theater Book Donation,https://blog.archive.org/2021/05/,192
144,scan, The books will soon be on their way to an Internet Archive digitization center where they will be scanned and made available for borrowing through archive,Preserving Christmas: Family Donates Beloved Collection to the Internet Archive,https://blog.archive.org/2021/05/,194
145,digiti,"” *** If you have a collection like Dolly’s that you would like to make available to all, the Internet Archive would be happy to preserve and digitize your materials: Check out our help center article for more information about donating physical items to the Internet Archive",Preserving Christmas: Family Donates Beloved Collection to the Internet Archive,https://blog.archive.org/2021/05/,194
